attempt_id,test_id,total_time_seconds,score_correct,score_total,n_items,rapid_share,n_mc_items,median_mc_item_time,mc_revision_share,score,pace_seconds_per_item,label
ca562a64-db55-487c-b613-6933fe84c210,science_grade5_2015,602,33,36,36,0.0,34,7.0,0.058823529411764705,0.9166666666666666,16.72222222222222,clean
ca733ad7-d610-409f-bd4c-e98e30ebe574,math_algebra2_practice_2023,192,21,22,22,0.09090909090909091,22,5.0,0.045454545454545456,0.9545454545454546,8.727272727272727,clean
ca73458f-ac60-4613-adbc-e237fdb2d207,science_earth_sci_2015,7968,19,45,45,0.0,39,74.0,0.15384615384615385,0.4222222222222222,177.06666666666666,clean
ca7fdd3d-a26e-45e0-bbd3-b60448890f9a,science_biology_2015,3621,35,46,46,0.0,40,50.0,0.15,0.7608695652173914,78.71739130434783,clean
ca8533ab-0476-457e-90ec-ba586b5e2241,reading_grade5_2015,936,9,40,40,0.45,39,4.0,0.02564102564102564,0.225,23.4,clean
ca954d33-e65e-4d33-8007-fdd4cc0874ec,reading_grade4_practice_2024,4009,39,42,42,0.0,42,22.0,0.047619047619047616,0.9285714285714286,95.45238095238095,clean
ca9eb0ac-26e9-46ac-8b45-c63a9ee3cded,math_grade6_practice_2023,462,15,23,23,0.0,23,5.0,0.13043478260869565,0.6521739130434783,20.08695652173913,clean
ca9f91ea-f2aa-41f9-b7c6-789069b72a42,math_geometry_2014,8454,29,50,50,0.0,45,96.0,0.08888888888888889,0.58,169.08,clean
cab70780-2e5c-4271-a3c0-b48d0b3b6afa,math_geometry_practice_2023,7412,22,23,23,0.043478260869565216,23,8.0,0.0,0.9565217391304348,322.2608695652174,clean
cab9ac1c-6daa-4331-bb08-0e4aed07948e,science_biology_2015,678,21,46,46,0.5,40,4.0,0.05,0.45652173913043476,14.73913043478261,clean
cabeaa26-89ee-44ef-bc42-8c51ccfd5ea8,math_grade4_practice_2023,137,18,18,18,0.0,18,5.0,0.0,1.0,7.611111111111111,clean
cac64c4f-75e4-4921-beea-11bb25d1235d,reading_grade4_2015,1132,14,40,40,0.075,40,6.0,0.075,0.35,28.3,clean
caca8624-bff6-4470-a6fb-64b091e97817,math_algebra1_practice_2023,2050,17,18,18,0.0,18,90.0,0.05555555555555555,0.9444444444444444,113.88888888888889,clean
cacd1d1c-7a63-46ae-b833-6621f7b36daf,science_biology_2015,1229,35,46,46,0.13043478260869565,40,12.5,0.025,0.7608695652173914,26.717391304347824,clean
cad05bc7-9dd3-4cdd-8c6b-e7c10c649d16,science_biology_2015,1395,39,46,46,0.0,40,21.5,0.175,0.8478260869565217,30.32608695652174,clean
cad4c449-8534-4171-9bfa-44149f48f54b,reading_grade4_practice_2024,6325,27,42,42,0.0,42,55.5,0.09523809523809523,0.6428571428571429,150.5952380952381,clean
caed1f12-55a7-4b03-a6f7-9a52a3df348e,math_grade5_2014,731,11,50,50,0.56,43,3.0,0.0,0.22,14.62,clean
cb072c40-bdbd-468b-ac83-03b25406a166,math_grade3_practice_2023,2687,7,17,17,0.0,17,35.0,0.17647058823529413,0.4117647058823529,158.05882352941177,clean
cb1d165d-582b-4cd7-bfda-359400685aa4,science_grade5_2015,75482,34,36,36,0.027777777777777776,34,5.0,0.029411764705882353,0.9444444444444444,2096.722222222222,clean
cb1e6684-bc8e-489f-9bfe-07fb26a89df9,reading_grade6_practice_2024,919,24,29,29,0.0,29,15.0,0.13793103448275862,0.8275862068965517,31.689655172413794,clean
cb2aad32-7b65-4eef-afef-f625c37c8d07,math_grade3_2014,1244,26,40,40,0.0,35,13.0,0.14285714285714285,0.65,31.1,clean
cb2bc8d7-0646-4201-98e7-d368a237aa28,reading_grade7_2015,97,15,45,45,0.9111111111111111,45,2.0,0.044444444444444446,0.3333333333333333,2.1555555555555554,rushed_guess
cb365a37-dd3c-4881-8d35-7286d0afaa8a,reading_grade5_2015,2795,23,40,40,0.0,39,46.0,0.07692307692307693,0.575,69.875,clean
cb3a3ba2-c98e-4685-bc8c-391d3f7372f9,reading_grade6_2015,1199,25,45,45,0.0,42,15.5,0.2619047619047619,0.5555555555555556,26.644444444444446,clean
cb3fbf6d-d698-4d4f-903d-6c9a7142d73f,math_grade5_practice_2023,103,24,24,24,0.08333333333333333,24,3.0,0.0,1.0,4.291666666666667,clean
cb41ffb4-00a9-439a-b9aa-6ab035630531,reading_grade5_practice_2024,6353,23,38,38,0.0,38,15.0,0.07894736842105263,0.6052631578947368,167.18421052631578,clean
cb432432-2be3-4501-ba9b-9b844ed697f5,reading_grade5_practice_2024,473,32,38,38,0.0,38,7.0,0.05263157894736842,0.8421052631578947,12.447368421052632,clean
cb4846fe-2b6f-4ed2-8769-eb2db2e88453,science_grade8_2015,9055,29,48,48,0.0,43,109.0,0.16279069767441862,0.6041666666666666,188.64583333333334,clean
cb4ba235-fbaa-4e33-ae47-4b4ef7d57da9,math_grade6_practice_2023,767,16,23,23,0.0,23,15.0,0.0,0.6956521739130435,33.34782608695652,clean
cb526935-15e5-4679-a963-e94a4f5a48df,math_grade6_2014,422,26,50,50,0.42,43,3.0,0.046511627906976744,0.52,8.44,clean
cb551eb4-69af-47ea-bf8e-01edeb62a8b2,math_algebra1_practice_2023,1985,14,18,18,0.0,18,112.0,0.16666666666666666,0.7777777777777778,110.27777777777777,clean
cb57fdef-acb6-4f2e-9590-ed124f68ac27,reading_grade6_2015,206,44,45,45,0.28888888888888886,42,3.0,0.047619047619047616,0.9777777777777777,4.5777777777777775,replay
cb59cc0a-4c17-4009-a6fa-05a9b4249c75,math_grade3_practice_2023,283,11,17,17,0.0,17,8.0,0.11764705882352941,0.6470588235294118,16.647058823529413,clean
cb5d28f1-f3cc-44c5-a7a6-caf278e5ff3d,science_grade8_2015,392,46,48,48,0.375,43,5.0,0.06976744186046512,0.9583333333333334,8.166666666666666,replay
cb751b5e-e747-45f9-8abc-217fd90afdc7,science_grade8_2015,1782,31,48,48,0.020833333333333332,43,13.0,0.13953488372093023,0.6458333333333334,37.125,clean
cb78f5ea-bfe6-48bc-94db-41458a7241b1,math_grade4_2014,3336,49,50,50,0.0,45,26.0,0.0,0.98,66.72,clean
cb790c3a-f433-4b89-8a0c-e1724050c16b,math_grade3_practice_2023,148,17,17,17,0.0,17,7.0,0.058823529411764705,1.0,8.705882352941176,clean
cb7e5d10-189d-40b1-b297-407c9c81ea90,math_grade4_practice_2023,138,17,18,18,0.0,18,4.0,0.0,0.9444444444444444,7.666666666666667,clean
cb83e433-68ba-4be1-bb7b-3d9d49f94ed9,math_grade6_practice_2023,1223,15,23,23,0.0,23,33.0,0.30434782608695654,0.6521739130434783,53.17391304347826,clean
cb8db2e9-5148-4aeb-b2d6-0b2edc5a871f,math_grade3_practice_2023,57,17,17,17,0.0,17,2.0,0.11764705882352941,1.0,3.3529411764705883,replay
cb962a19-7229-4e69-b49a-68aded2ed25a,math_geometry_2014,4920,41,50,50,0.0,45,61.0,0.022222222222222223,0.82,98.4,clean
cb96b3b0-59f5-40ee-aa27-697a175b5065,math_grade4_practice_2023,644,16,18,18,0.0,18,16.0,0.0,0.8888888888888888,35.77777777777778,clean
cb9f86a3-c760-4707-96b1-5111875ce258,science_earth_sci_2015,395,27,45,45,0.4222222222222222,39,3.0,0.07692307692307693,0.6,8.777777777777779,clean
cba07415-ae00-4f89-b9bc-930adc8ce002,reading_endofcourse_practice_2024,323,29,29,29,0.06896551724137931,29,6.0,0.0,1.0,11.137931034482758,clean
cba77bfd-2e44-4849-b382-57241f73259b,reading_endofcourse_practice_2024,331,24,29,29,0.10344827586206896,29,8.0,0.06896551724137931,0.8275862068965517,11.413793103448276,clean
cbaf7c7c-073f-4c0a-b6d3-17784050f73d,science_biology_2015,171757,37,46,46,0.4782608695652174,40,5.0,0.05,0.8043478260869565,3733.8478260869565,clean
cbb251b2-8179-4a0a-a8c8-df027a3a3eb0,math_grade3_practice_2023,1063,9,17,17,0.0,17,20.0,0.17647058823529413,0.5294117647058824,62.529411764705884,clean
cbba1489-b427-4fb7-b32f-9e60d182b928,science_biology_2015,1297,33,46,46,0.0,40,13.0,0.1,0.717391304347826,28.195652173913043,clean
cbbe4928-a3be-415b-a5b7-fd0aa9d238dc,reading_grade4_practice_2024,480,33,42,42,0.023809523809523808,42,6.0,0.09523809523809523,0.7857142857142857,11.428571428571429,clean
cbc78943-bd33-4c29-93ff-d080c4b95dbf,math_grade7_2014,1603,37,50,50,0.1,46,25.5,0.10869565217391304,0.74,32.06,clean
cbccca91-e628-4d51-96f3-00acd66981e5,math_grade3_practice_2023,57,17,17,17,0.11764705882352941,17,2.0,0.0,1.0,3.3529411764705883,replay
cbd64334-5601-470f-82f0-591f03b2aa0e,math_grade5_practice_2023,190,16,24,24,0.0,24,5.0,0.0,0.6666666666666666,7.916666666666667,clean
cbdcd169-d15e-4e52-9db7-2dd3714c3bde,math_algebra1_practice_2023,734,12,18,18,0.1111111111111111,18,19.5,0.1111111111111111,0.6666666666666666,40.77777777777778,clean
cbdff98b-1a4c-4cf7-aab8-00644c0df14d,science_grade5_2015,1133,26,36,36,0.0,34,24.5,0.029411764705882353,0.7222222222222222,31.47222222222222,clean
cbf10d30-86f0-4202-8076-ed4d513114ea,science_grade5_2015,1860,25,36,36,0.05555555555555555,34,30.0,0.058823529411764705,0.6944444444444444,51.666666666666664,clean
cbf3639d-4f5f-4a07-b622-1a9bd10f67c0,math_grade3_practice_2023,71,17,17,17,0.058823529411764705,17,2.0,0.0,1.0,4.176470588235294,clean
cbfb9611-e9d5-4118-ad9d-1933fefbeac9,science_earth_sci_2015,1546,26,45,45,0.022222222222222223,39,14.0,0.3076923076923077,0.5777777777777777,34.355555555555554,clean
cbfc7ebb-4c2d-4da5-ad48-cf799f68beb2,math_grade3_practice_2023,92,17,17,17,0.0,17,4.0,0.0,1.0,5.411764705882353,clean
cbfd499c-bad0-4474-aa9b-23fca61994de,math_algebra1_2014,1540,16,50,50,0.22,43,3.0,0.0,0.32,30.8,clean
cbfd4bc5-cd12-46be-b152-81f27aebe8be,science_grade5_2015,2066,30,36,36,0.0,34,17.0,0.029411764705882353,0.8333333333333334,57.388888888888886,clean
cc0588b7-ca38-48b6-a573-339b93aace18,science_biology_2015,3392,25,46,46,0.0,40,23.5,0.175,0.5434782608695652,73.73913043478261,clean
cc0ce1ce-ea48-4fa2-92a9-edf7006f8296,science_grade5_2015,663,27,36,36,0.027777777777777776,34,15.0,0.029411764705882353,0.75,18.416666666666668,clean
cc20e715-c507-45bf-9fc8-c548f9f56dea,math_geometry_2015,9148,27,45,45,0.0,37,58.0,0.02702702702702703,0.6,203.2888888888889,clean
cc22539a-a616-4d50-b9a0-b25a3e7721a1,science_grade5_2015,1121,33,36,36,0.05555555555555555,34,22.0,0.058823529411764705,0.9166666666666666,31.13888888888889,clean
cc3526a9-508f-42a0-80c3-ac6d520c5805,science_grade5_2015,275,27,36,36,0.05555555555555555,34,4.0,0.08823529411764706,0.75,7.638888888888889,clean
cc3a81c5-36e9-4628-8ffd-27ac17e89eea,math_grade3_practice_2023,57,17,17,17,0.0,17,2.0,0.0,1.0,3.3529411764705883,replay
cc3cb41d-a86f-49c6-8cf5-f37a10f8c6d0,math_grade5_practice_2023,79,23,24,24,0.3333333333333333,24,2.0,0.0,0.9583333333333334,3.2916666666666665,replay
cc4232d0-3dc0-4701-b822-6b8ebfd84757,math_grade3_practice_2023,1267,14,17,17,0.0,17,54.0,0.058823529411764705,0.8235294117647058,74.52941176470588,clean
cc432146-495f-471b-be16-eaf755b0820e,math_grade5_practice_2023,1471,23,24,24,0.0,24,39.5,0.125,0.9583333333333334,61.291666666666664,clean
cc4360b3-5afb-4075-84c7-6196b7a4ab82,math_algebra1_2015,102867,34,44,44,0.022727272727272728,40,85.5,0.05,0.7727272727272727,2337.8863636363635,clean
cc4e313f-8eb7-47e7-abbf-fb0f87396e83,math_algebra1_2015,931,15,44,44,0.4090909090909091,40,8.5,0.025,0.3409090909090909,21.15909090909091,clean
cc507ad4-df93-4721-9174-1df519a996f7,math_grade4_practice_2023,113,18,18,18,0.0,18,4.5,0.0,1.0,6.277777777777778,clean
cc508e0e-dc2b-49e8-965d-185a870a31e0,math_algebra1_2015,487,12,44,44,0.7954545454545454,40,3.0,0.0,0.2727272727272727,11.068181818181818,clean
cc55743e-7df8-42cf-8aaa-fa50095322aa,math_grade5_practice_2023,104,24,24,24,0.08333333333333333,24,2.0,0.0,1.0,4.333333333333333,clean
cc5b68f8-b7c2-4532-87f9-078ad0e2e9e8,math_grade3_practice_2023,1249,16,17,17,0.0,17,5.0,0.0,0.9411764705882353,73.47058823529412,clean
cc62782f-21e9-4985-81af-ca130e7f84b8,math_grade3_practice_2023,210,17,17,17,0.0,17,3.0,0.0,1.0,12.352941176470589,clean
cc654eaf-7d68-48ea-9fa1-245d651cdc79,math_grade5_practice_2023,1269,19,24,24,0.0,24,33.5,0.08333333333333333,0.7916666666666666,52.875,clean
cc80ee2b-36d0-4379-b813-498751d64ccc,science_grade5_2015,336,32,36,36,0.0,34,6.5,0.029411764705882353,0.8888888888888888,9.333333333333334,clean
cc98663d-0a1b-49a6-bf08-766074041ec3,math_grade5_practice_2023,654,22,24,24,0.0,24,16.5,0.041666666666666664,0.9166666666666666,27.25,clean
cc9abdc6-5a93-4ccf-8e3e-319add153ab8,math_grade3_practice_2023,1144,14,17,17,0.0,17,33.0,0.0,0.8235294117647058,67.29411764705883,clean
cc9cef84-2a2a-4b2e-8b10-a9403643a058,reading_grade4_2015,203,26,40,40,0.325,40,3.0,0.075,0.65,5.075,clean
cca10d79-aafa-4d65-ae77-b31c91aa00fc,math_grade3_practice_2023,103,17,17,17,0.0,17,4.0,0.0,1.0,6.0588235294117645,clean
cca30181-e45a-4e4b-af64-2df79de2d6a1,reading_endofcourse_practice_2024,778,7,29,29,0.5862068965517241,29,4.0,0.0,0.2413793103448276,26.82758620689655,clean
ccb358a6-0fca-4462-a6aa-cff15a4af5a4,math_grade6_2014,1401,24,50,50,0.28,43,10.0,0.023255813953488372,0.48,28.02,clean
cce47149-83a2-4828-8da5-068b323e9949,math_grade3_2014,127,0,40,40,0.125,35,2.0,0.0,0.0,3.175,rushed_guess
cce78398-53f4-47dc-b44f-11839c48423f,reading_grade3_2015,277,37,40,40,0.425,38,4.5,0.10526315789473684,0.925,6.925,replay
ccebc16f-9175-4897-9e3c-4d24ae25d846,reading_grade7_practice_2024,2562,14,36,36,0.027777777777777776,36,49.5,0.1388888888888889,0.3888888888888889,71.16666666666667,clean
ccf61593-65ea-41c5-bece-2c0cb9c8eb79,math_grade5_practice_2023,290,9,24,24,0.08333333333333333,24,4.5,0.041666666666666664,0.375,12.083333333333334,clean
ccf62de2-9259-4751-b654-42e5ce45e109,math_grade3_practice_2023,763,15,17,17,0.0,17,24.0,0.058823529411764705,0.8823529411764706,44.88235294117647,clean
ccf91ee7-b375-4e8d-b90d-67d306417bb0,math_grade4_practice_2023,591,14,18,18,0.0,18,11.0,0.0,0.7777777777777778,32.833333333333336,clean
ccfa4ab5-03af-4d26-aa3e-b637d9a6bf55,math_grade4_practice_2023,120,16,18,18,0.0,18,4.0,0.0,0.8888888888888888,6.666666666666667,clean
ccfc3a26-fc9c-484e-b59b-dcf89a329bf6,math_grade3_practice_2023,478,14,17,17,0.0,17,15.0,0.0,0.8235294117647058,28.11764705882353,clean
ccfe1fb9-c4aa-4282-9b9c-accd1159e802,reading_grade7_2015,111326,40,45,45,0.0,45,49.0,0.0,0.8888888888888888,2473.911111111111,clean
ccfea343-c84c-4169-aa70-49c289c6016f,math_grade5_practice_2023,215,8,24,24,0.0,24,6.0,0.0,0.3333333333333333,8.958333333333334,clean
cd000305-e846-47a1-9513-d59c1658511d,science_chemistry_2015,16437,24,46,46,0.5434782608695652,40,4.0,0.05,0.5217391304347826,357.32608695652175,clean
cd023f2f-fdd5-4a4e-92e3-676611c9c33f,math_grade4_practice_2023,136,16,18,18,0.0,18,5.0,0.05555555555555555,0.8888888888888888,7.555555555555555,clean
cd0529b9-eba7-412a-9c3f-964f9d366e55,math_grade4_2014,2557,44,50,50,0.16,45,5.0,0.022222222222222223,0.88,51.14,clean
cd084bd3-ee2f-40a5-83d6-4c1cdb04323a,reading_grade5_2015,270,14,40,40,0.625,39,3.0,0.07692307692307693,0.35,6.75,clean
cd0b478d-73e3-472e-bbba-ab56531b33e1,math_algebra1_practice_2023,873,12,18,18,0.5,18,7.5,0.05555555555555555,0.6666666666666666,48.5,clean
cd12053e-3e51-4535-ae16-2ac52a175c03,science_grade5_2015,1049,25,36,36,0.027777777777777776,34,14.5,0.029411764705882353,0.6944444444444444,29.13888888888889,clean
cd138d99-daea-4918-af64-19cdeb803358,math_grade3_practice_2023,152,17,17,17,0.0,17,5.0,0.0,1.0,8.941176470588236,clean
cd17f415-109c-4299-9442-0d1f214b9c2a,math_grade7_2014,87203,46,50,50,0.0,46,72.0,0.043478260869565216,0.92,1744.06,clean
cd23027d-ba9f-4380-b82b-5c0af0b41349,reading_grade5_practice_2024,722,32,38,38,0.2894736842105263,38,8.0,0.13157894736842105,0.8421052631578947,19.0,clean
cd238c50-2c0f-4a93-b8eb-30f0a570558f,reading_grade5_2015,679,36,40,40,0.15,39,5.0,0.10256410256410256,0.9,16.975,clean
cd241d71-2446-4b0c-a7ab-03f019668a91,science_grade5_2015,164,36,36,36,0.4166666666666667,34,3.0,0.0,1.0,4.555555555555555,replay
cd291489-a6c7-4414-84d8-082b24b14a35,math_geometry_practice_2023,728,23,23,23,0.21739130434782608,23,3.0,0.043478260869565216,1.0,31.652173913043477,clean
cd2d8b8b-8925-400c-98af-b7dab1a248de,math_grade5_practice_2023,735,13,24,24,0.0,24,17.0,0.0,0.5416666666666666,30.625,clean
cd30c221-06a9-4c82-b865-2dc9a9990053,math_grade6_practice_2023,120,19,23,23,0.0,23,4.0,0.0,0.8260869565217391,5.217391304347826,clean
cd35867c-f92f-495c-b196-b1890e916074,math_grade3_2014,1278,34,40,40,0.0,35,21.0,0.0,0.85,31.95,clean
cd36d47b-140c-464b-a3bc-498da550081d,reading_grade5_2015,5637,29,40,40,0.0,39,23.0,0.1794871794871795,0.725,140.925,clean
cd4798a7-4e52-4081-8ea7-31342b887b86,science_grade5_2015,4739,27,36,36,0.0,34,23.5,0.17647058823529413,0.75,131.63888888888889,clean
cd49906d-4c76-4482-ae7e-9101a8341ca0,math_grade3_2014,1551,34,40,40,0.25,35,16.0,0.02857142857142857,0.85,38.775,clean
cd4c4cb1-81d1-4ea7-8591-3996043036ce,math_grade3_practice_2023,56,2,17,17,0.0,17,2.0,0.0,0.11764705882352941,3.2941176470588234,rushed_guess
cd4d9a5d-f8cb-4e59-9938-9717c4347e01,math_grade5_2014,11359,44,50,50,0.14,43,53.0,0.023255813953488372,0.88,227.18,clean
cd534111-82d6-4db2-94f2-96f11bf15ebe,science_biology_2015,6497,40,46,46,0.2608695652173913,40,7.0,0.025,0.8695652173913043,141.2391304347826,clean
cd539f48-00ac-4b87-bf1a-31f3a68d08ec,math_grade4_2014,330,50,50,50,0.2,45,3.0,0.06666666666666667,1.0,6.6,clean
cd5bd30b-2947-4a80-98a0-fca15919454e,math_grade3_practice_2023,165,16,17,17,0.0,17,6.0,0.0,0.9411764705882353,9.705882352941176,clean
cd5ccdc6-b680-420e-975c-bf5d9c3ad970,math_algebra1_practice_2023,950,12,18,18,0.0,18,33.0,0.0,0.6666666666666666,52.77777777777778,clean
cd5ff6f6-9843-47eb-a331-ab224bb0263d,math_grade5_practice_2023,83,23,24,24,0.2916666666666667,24,2.0,0.08333333333333333,0.9583333333333334,3.4583333333333335,replay
cd612c55-b6ed-4a31-b87b-109d1d0ebb53,math_grade6_2014,357,42,50,50,0.38,43,4.0,0.023255813953488372,0.84,7.14,clean
cd66329b-5f28-4634-b15d-652774e9e3a1,math_grade5_practice_2023,145,20,24,24,0.0,24,4.0,0.041666666666666664,0.8333333333333334,6.041666666666667,clean
cd6ade5a-8356-44ea-8af6-6537845a9a2e,reading_grade5_practice_2024,2423,20,38,38,0.0,38,34.5,0.15789473684210525,0.5263157894736842,63.76315789473684,clean
cd6b136f-1a0f-4312-a009-dfe9220f467b,math_grade5_practice_2023,56,7,24,24,0.8333333333333334,24,1.0,0.0,0.2916666666666667,2.3333333333333335,rushed_guess
cd77eac5-caa4-4969-818e-dea63eac19ee,science_biology_2015,1794,37,46,46,0.0,40,17.0,0.125,0.8043478260869565,39.0,clean
cd7d5b78-cb45-4546-8af7-985fd0a28f1e,science_biology_2015,380,39,46,46,0.3695652173913043,40,6.0,0.075,0.8478260869565217,8.26086956521739,clean
cd9113ef-7712-461f-a2f8-08dbc2224fc5,math_grade3_practice_2023,51,16,17,17,0.0,17,2.0,0.0,0.9411764705882353,3.0,replay
cd9595a3-bb32-4dee-9440-ea4bf504f352,science_grade8_2015,989,42,48,48,0.22916666666666666,43,16.0,0.18604651162790697,0.875,20.604166666666668,clean
cd9dbf0e-5cb5-4b56-abd1-fb0783084b6e,math_grade4_practice_2023,129,18,18,18,0.0,18,4.5,0.05555555555555555,1.0,7.166666666666667,clean
cda66e6e-4b06-4479-bcf5-c9a76d7d9dac,reading_endofcourse_practice_2024,947,10,29,29,0.0,29,16.0,0.1724137931034483,0.3448275862068966,32.6551724137931,clean
cda99fa7-9976-46ce-bdaf-b74c111fcf7d,math_grade3_practice_2023,154,14,17,17,0.0,17,5.0,0.0,0.8235294117647058,9.058823529411764,clean
cdaaf4a0-2c9f-44bf-aaad-3108c24d1737,math_grade4_practice_2023,71,18,18,18,0.16666666666666666,18,3.0,0.0,1.0,3.9444444444444446,clean
cdac7f36-37f4-4ec9-ad61-eaf399e86d84,math_grade3_practice_2023,116,17,17,17,0.0,17,4.0,0.0,1.0,6.823529411764706,clean
cdb14586-95cb-4b07-9603-d6640bb78520,math_grade3_practice_2023,98,17,17,17,0.0,17,4.0,0.0,1.0,5.764705882352941,clean
cdb245d4-22ec-4310-89a6-ef02e06e09b2,math_grade4_practice_2023,51,18,18,18,0.16666666666666666,18,2.0,0.0,1.0,2.8333333333333335,replay
cdb59ad2-185f-490a-9de7-17f6064aca9c,math_grade7_2014,75606,38,50,50,0.0,46,87.5,0.15217391304347827,0.76,1512.12,clean
cdb62571-e846-4805-a9d5-531a5eafcaa8,reading_endofcourse_practice_2024,370,21,29,29,0.13793103448275862,29,8.0,0.10344827586206896,0.7241379310344828,12.758620689655173,clean
cdbc6ca3-17d1-4073-86be-0c3ffc285ee9,math_algebra1_practice_2023,634,17,18,18,0.2222222222222222,18,8.0,0.0,0.9444444444444444,35.22222222222222,clean
cdbff7a2-7e95-4a05-9199-7b1779c97392,reading_endofcourse_practice_2024,1294,23,29,29,0.0,29,19.0,0.06896551724137931,0.7931034482758621,44.62068965517241,clean
cdcb2962-f7b2-4cde-a269-ec294741f813,reading_grade3_2015,685,15,40,40,0.325,38,3.0,0.13157894736842105,0.375,17.125,clean
cdd5cf7a-5ee3-411f-a0da-c26c982b7cba,math_grade8_practice_2023,2961,13,28,28,0.0,28,35.5,0.03571428571428571,0.4642857142857143,105.75,clean
cde10eed-6b8e-44be-8d6c-8dffc5c54dfd,reading_endofcourse_practice_2024,353,23,23,23,0.21739130434782608,23,6.0,0.0,1.0,15.347826086956522,clean
cdefcedd-da65-46bb-abb1-b5d51f7d6632,math_grade4_2014,6254,14,50,50,0.2,45,4.0,0.06666666666666667,0.28,125.08,clean
cdf3f0c5-aeb7-4f1e-8a76-d72694484c70,math_algebra1_2014,1881,12,50,50,0.08,43,4.0,0.06976744186046512,0.24,37.62,clean
cdf9ca67-f4cd-49ad-b039-62b7916a6182,reading_endofcourse_practice_2024,6608,13,23,23,0.30434782608695654,23,6.0,0.0,0.5652173913043478,287.30434782608694,clean
cdfa1ca1-395b-419c-a298-e2fcbc732544,reading_grade3_2015,386,33,40,40,0.2,38,6.5,0.05263157894736842,0.825,9.65,clean
ce02d218-373b-48a2-ab4b-32d33507eff1,math_grade3_practice_2023,135,16,17,17,0.0,17,5.0,0.0,0.9411764705882353,7.9411764705882355,clean
ce0593fa-7cf2-495b-b00f-10ac9bf54fe9,reading_endofcourse_practice_2024,119,29,29,29,0.8620689655172413,29,3.0,0.034482758620689655,1.0,4.103448275862069,replay
ce0c0024-b110-4b40-993b-31477b3b77f7,math_grade3_2014,2532,33,40,40,0.0,35,41.0,0.0,0.825,63.3,clean
ce0d0897-1e75-4ff1-b91a-7f3df7974c77,reading_grade6_2015,466,43,45,45,0.0,42,6.0,0.07142857142857142,0.9555555555555556,10.355555555555556,clean
ce14cc9e-5203-4333-9a92-2b8a4099fe9b,science_grade5_2015,581,30,36,36,0.0,34,8.0,0.058823529411764705,0.8333333333333334,16.13888888888889,clean
ce1c1258-1724-41e8-9056-34c3165c7353,math_grade3_practice_2023,164,16,17,17,0.0,17,6.0,0.11764705882352941,0.9411764705882353,9.647058823529411,clean
ce1c2b4c-a496-410c-8888-ac10324d4653,science_grade5_2015,746,33,36,36,0.0,34,10.5,0.0,0.9166666666666666,20.72222222222222,clean
ce1ea76d-f94f-4401-8f81-56c1e3ada383,math_grade6_practice_2023,1253,13,23,23,0.0,23,41.0,0.043478260869565216,0.5652173913043478,54.47826086956522,clean
ce23ed7f-c92a-4f61-a484-5d41f20ebc2f,math_grade6_2014,3722,50,50,50,0.08,43,5.0,0.0,1.0,74.44,clean
ce30a820-f246-42fe-babd-f9e7f0940a6d,science_biology_2015,433,44,46,46,0.6739130434782609,40,4.0,0.0,0.9565217391304348,9.41304347826087,replay
ce3fd00f-88b8-462b-951f-48369567658e,reading_grade4_2015,86596,33,40,40,0.0,40,19.0,0.15,0.825,2164.9,clean
ce416a1c-1b24-4ec3-8aaf-644cc389854c,math_geometry_practice_2023,3581,21,23,23,0.0,23,39.0,0.0,0.9130434782608695,155.69565217391303,clean
ce485cc1-1e85-4378-8aab-c5f3c25f0bf8,reading_grade4_2015,313,29,40,40,0.05,40,4.0,0.25,0.725,7.825,clean
ce49a9db-4296-4854-96d7-522b79d62d65,science_grade5_2015,999,27,36,36,0.0,34,15.0,0.058823529411764705,0.75,27.75,clean
ce53a88b-d2de-4892-b832-488a3ce9ec8d,science_grade5_2015,211,34,36,36,0.4722222222222222,34,3.0,0.0,0.9444444444444444,5.861111111111111,clean
ce5e8434-3b52-408e-b3a0-49234e056ac1,reading_endofcourse_practice_2024,402,9,29,29,0.06896551724137931,29,8.0,0.2413793103448276,0.3103448275862069,13.862068965517242,clean
ce663cb0-b7d0-415c-a2e4-9f6f76e13f19,math_grade5_practice_2023,1966,20,24,24,0.0,24,60.0,0.0,0.8333333333333334,81.91666666666667,clean
ce6fdcc4-5f1f-47e5-9c7d-5864fe356221,math_grade6_practice_2023,335,22,23,23,0.0,23,8.0,0.0,0.9565217391304348,14.565217391304348,clean
ce832347-e49d-436f-a061-52649ffe06cb,math_algebra1_practice_2023,189,18,18,18,0.7222222222222222,18,3.0,0.0,1.0,10.5,clean
ce85556a-c2ea-439d-80af-af56e5430986,math_algebra2_practice_2023,154,22,22,22,0.3181818181818182,22,5.0,0.0,1.0,7.0,clean
ce969773-a2fc-4d10-981b-50d6ce328748,math_grade3_practice_2023,82,17,17,17,0.0,17,3.0,0.0,1.0,4.823529411764706,clean
ce9979cf-e671-4871-8f1d-f9791cb299e3,math_grade4_2014,3763,18,50,50,0.02,45,31.0,0.0,0.36,75.26,clean
ce99b4a0-1fee-48f8-b987-f047455a24c3,science_grade5_2015,3693,35,36,36,0.0,34,34.0,0.23529411764705882,0.9722222222222222,102.58333333333333,clean
ce9e3da6-9c3a-4fdb-ab2e-9c1f6b14aaa1,math_algebra1_practice_2023,680,12,18,18,0.3888888888888889,18,9.5,0.05555555555555555,0.6666666666666666,37.77777777777778,clean
